review_id,game_id,game_name,expected_anomalies,collection_strategy,review_text,text_length_chars,text_length_words,text_caps_ratio,text_punct_ratio,text_exclamation_count,text_question_count,text_url_count,text_paragraph_count,text_emoji_like_count,sentiment_polarity,sentiment_subjectivity,review_voted_up,review_votes_up,review_votes_funny,review_comment_count,review_helpful_ratio,review_engagement_score,sentiment_vote_mismatch,text_generic_positive_count,text_generic_negative_count,user_num_reviews,user_num_games,user_playtime_at_review_hours,user_playtime_last_two_weeks_hours,user_playtime_forever_hours,user_steamlevel,user_is_new,user_single_game,user_low_activity,user_review_playtime_ratio,user_recent_play_ratio,user_review_under_2h,user_this_game_focus,user_reviews_per_game,user_experienced_this_game,review_timestamp_created,review_timestamp_updated,review_updated,review_steam_purchase,review_received_for_free,review_early_access,rule_anomaly_score,near_incident,days_from_incident,anomaly_new_account,anomaly_minimal_playtime,anomaly_quick_review,anomaly_generic_text,anomaly_caps_abuse,anomaly_suspicious_length,anomaly_limited_library,anomaly_no_engagement,anomaly_free_copy,anomaly_external_key,anomaly_external_source,weak_is_anomaly
208055083,1091500,Cyberpunk 2077,bombing,recent_all,hundo worth playing after they fixed the game. But you'll need one hell of a graphics card,90,17,0.011111111111111112,0.011111111111111112,0,0,0,1,0,0.0,0.23333333333333336,1,0,0,0,0.0,0,0,0,0,6,0,25.933333333333334,9.8,35.75,0,0,1,1,3.4704370179948585,0.27412587412587414,0,35.75,6.0,1,1761924595,1761924595,0,1,0,0,2,0,1783,0,0,0,0,0,0,1,1,0,0,0,0
208055058,1091500,Cyberpunk 2077,bombing,recent_all,"Cyberpunk is one of those games that just sticks with you, the story, gameplay, the graphics are all absolutely amazing but the standout is easily the story, the story will never leave your mind regardless of the ending you get, the combat is fun and fairly snappy but the driving could definitely be better, and the graphics are simply beautiful.

Just get the game already it is so damn worth it, probably one of the best single player out there, it's an easy 9/10",466,84,0.004291845493562232,0.019313304721030045,0,0,0,2,0,0.42229437229437233,0.5619047619047619,1,0,0,0,0.0,0,0,1,0,5,20,35.666666666666664,30.516666666666666,35.666666666666664,0,0,0,0,13.065420560747665,0.8556074766355141,0,1.7833333333333332,0.25,1,1761924577,1761924577,0,1,0,0,1,0,1783,0,0,0,0,0,0,0,1,0,0,0,0
208053794,1091500,Cyberpunk 2077,bombing,recent_all,"I was expecting some new genre after souls like, not a souls like game but did not expect it to be that good with that much varieties in the build, even though i just went unga bunga mode",187,38,0.0053475935828877,0.0106951871657754,0,0,0,1,0,0.15909090909090906,0.41363636363636364,1,0,0,0,0.0,0,0,0,0,5,24,48.03333333333333,10.366666666666667,48.03333333333333,0,0,0,0,3.8931297709923665,0.215822345593338,0,2.0013888888888887,0.20833333333333334,1,1761923591,1761923591,0,1,0,0,1,0,1783,0,0,0,0,0,0,0,1,0,0,0,0
208049667,1091500,Cyberpunk 2077,bombing,recent_all,"If you  wanna Live a Power Fantasy or just get a lot of time away from reality. Here you go this is for you.
It is far from perfect and eats a lot of time but it is fun.

Spoiler for DLC [spoiler] Dont betray Songbird if you hate Horror games [spoiler]",255,52,0.050980392156862744,0.011764705882352941,0,0,0,1,0,0.14727272727272728,0.72,1,1,0,0,1.0,1,0,1,0,7,0,191.68333333333334,49.75,191.68333333333334,0,0,1,1,1.330319102686723,0.25954264846535086,0,191.68333333333334,7.0,1,1761920438,1761920438,0,1,0,0,1,0,1783,0,0,0,0,0,0,1,0,0,0,0,0
208049287,1091500,Cyberpunk 2077,bombing,recent_all,"the whole graphic, and game design are fabulous",47,8,0.0,0.02127659574468085,0,0,0,1,0,0.05,0.55,1,0,0,0,0.0,0,0,0,0,17,165,97.15,1.1833333333333333,98.21666666666667,0,0,0,0,0.48378795676788466,0.012048192771084338,0,0.5952525252525253,0.10303030303030303,1,1761920150,1761920150,0,1,0,0,1,0,1783,0,0,0,0,0,0,0,1,0,0,0,0
208048736,1091500,Cyberpunk 2077,bombing,recent_all,TLDR: Maximizing shareholder value goes horrifically wrong.,59,7,0.0847457627118644,0.03389830508474576,0,0,0,1,0,-0.5,0.9,1,0,0,0,0.0,0,1,0,0,7,0,21.35,30.283333333333335,30.533333333333335,0,0,1,1,2.7634660421545667,0.9918122270742358,0,30.533333333333335,7.0,1,1761919699,1761919699,0,1,0,0,2,0,1783,0,0,0,0,0,0,1,1,0,0,0,0
208047159,1091500,Cyberpunk 2077,bombing,recent_all,'You just discovered what it takes to become a legend in night city',68,13,0.014705882352941176,0.0,0,0,0,1,0,0.0,0.0,1,0,0,0,0.0,0,0,0,0,5,0,150.03333333333333,26.766666666666666,150.03333333333333,0,0,1,1,0.4532326149744501,0.1784047989335703,0,150.03333333333333,5.0,1,1761918418,1761918833,1,1,0,0,2,0,1783,0,0,0,0,0,0,1,1,0,0,0,0
208046805,1091500,Cyberpunk 2077,bombing,recent_all,nice,4,1,0.0,0.0,0,0,0,1,0,0.6,1.0,1,0,0,0,0.0,0,0,0,0,1,0,28.8,6.066666666666666,34.86666666666667,0,1,1,1,0.1388888888888889,0.17399617590822178,0,34.86666666666667,1.0,1,1761918133,1761918133,0,1,0,0,4,0,1783,1,0,0,0,0,1,1,1,0,0,0,0
208046666,1091500,Cyberpunk 2077,bombing,recent_all,Recommended if you comfortable with FPS gameplay. Beautiful atmosphere. Fun gameplay. Deep and rich story. Let's goooo become legends in Night City!,148,22,0.06756756756756757,0.033783783783783786,1,0,0,1,0,0.40374999999999994,0.63,1,0,0,0,0.0,0,0,0,0,3,14,173.76666666666668,23.6,173.76666666666668,0,1,0,0,0.851716861691924,0.1358143103779014,0,12.411904761904763,0.21428571428571427,1,1761918022,1761918022,0,1,0,0,2,0,1783,1,0,0,0,0,0,0,1,0,0,0,0
208046636,1091500,Cyberpunk 2077,bombing,recent_all,"It took a long time to develop and short time for me to complete the story. I expected a little bi lengthy game a bit no challenging, needing me to at least play attention to upgrades.
i heard a lot like it our choices has effect yet they didn't even add those choices. 3.5/10 for me",284,56,0.007042253521126761,0.017605633802816902,0,0,0,1,0,-0.1484375,0.475,0,0,0,0,0.0,0,0,0,0,2,23,32.46666666666667,4.833333333333333,33.733333333333334,0,1,0,0,8.747433264887063,0.14328063241106717,0,1.4666666666666668,0.08695652173913043,1,1761917998,1761917998,0,1,0,0,2,0,1783,1,0,0,0,0,0,0,1,0,0,0,0
208046588,1091500,Cyberpunk 2077,bombing,recent_all,"This game was a hot mess on release and basically unplayable but after patch 2.0 this game has become one of my all time favorites. 

PROS: The story is amazing, the city feels more alive than any other game I've played, the amount of build variety is great, voice acting is top notch, graphics are top tier, the DLC is up there with ""Blood and Wine"" in Witcher 3, and I don't think I've had a single crash or game breaking bug since 2.0 released.

CONS: Brain Dance Tutorial when you do a fresh start.
",508,95,0.04330708661417323,0.025590551181102362,0,0,0,1,0,0.06932773109243698,0.46848739495798325,1,1,0,0,1.0,1,0,1,0,3,0,262.76666666666665,22.316666666666666,263.18333333333334,0,1,1,1,1.9332741342128632,0.08479513647014121,0,263.18333333333334,3.0,1,1761917954,1761917954,0,0,0,0,3,0,1783,1,0,0,0,0,0,1,0,0,1,1,0
208045493,1091500,Cyberpunk 2077,bombing,recent_all,Amazing game. Make sure to buy the DLC as well. Kudos to CD Projeckt,68,14,0.1323529411764706,0.029411764705882353,0,0,0,1,0,0.23333333333333336,0.7296296296296297,1,0,0,0,0.0,0,0,1,0,5,0,68.58333333333333,64.38333333333334,73.1,0,0,1,1,0.9914945321992711,0.8807569539443686,0,73.1,5.0,1,1761916982,1761916982,0,1,0,0,2,0,1783,0,0,0,0,0,0,1,1,0,0,0,0
208043300,1091500,Cyberpunk 2077,bombing,recent_all,"I’ve been playing Cyberpunk 2077 for years now, and it’s amazing to see how far the game has come. From the world design to the story and characters, everything feels alive and deeply connected. Phantom Liberty took it even further — it’s emotional, intense, and perfectly crafted. I’ve built such a strong connection with this game over time, and every moment reminds me why I fell in love with Night City in the first place. It’s truly perfect in every way.",459,81,0.02178649237472767,0.02178649237472767,0,0,0,1,0,0.22555555555555556,0.6544444444444445,1,0,0,0,0.0,0,0,2,0,3,21,20.016666666666666,19.316666666666666,20.116666666666667,0,1,0,0,22.93089092422981,0.96023198011599,0,0.957936507936508,0.14285714285714285,1,1761914978,1761914978,0,1,1,0,3,0,1782,1,0,0,0,0,0,0,1,1,0,1,0
208039469,1091500,Cyberpunk 2077,bombing,recent_all,jogazzo,7,1,0.0,0.0,0,0,0,1,0,0.0,0.0,1,0,0,0,0.0,0,0,0,0,3,79,211.33333333333334,38.31666666666667,211.33333333333334,0,1,0,0,0.03312302839116719,0.18130914826498423,0,2.6751054852320677,0.0379746835443038,1,1761911410,1761911410,0,1,0,0,3,0,1782,1,0,0,0,0,1,0,1,0,0,0,0
208039226,1091500,Cyberpunk 2077,bombing,recent_all,"Dispite the bugs, this game is awesome!",39,7,0.02564102564102564,0.05128205128205128,1,0,0,1,0,0.3,0.7,1,0,0,0,0.0,0,0,0,0,1,0,4.266666666666667,5.633333333333334,5.633333333333334,0,1,1,1,9.140625,1.0,0,5.633333333333334,1.0,0,1761911168,1761911168,0,1,0,0,3,0,1782,1,0,0,0,0,0,1,1,0,0,0,0
208038479,1091500,Cyberpunk 2077,bombing,recent_all,is good,7,2,0.0,0.0,0,0,0,1,0,0.7,0.6000000000000001,1,0,0,0,0.0,0,0,0,0,7,0,50.516666666666666,0.03333333333333333,50.56666666666667,0,0,1,1,0.13856812933025403,0.0006591957811470006,0,50.56666666666667,7.0,1,1761910442,1761910442,0,1,0,0,3,0,1782,0,0,0,0,0,1,1,1,0,0,0,0
208038160,1091500,Cyberpunk 2077,bombing,recent_all,Good Game!,10,2,0.2,0.1,1,0,0,1,0,0.09999999999999998,0.5,1,0,0,0,0.0,0,0,0,0,1,0,10.25,52.93333333333333,52.93333333333333,0,1,1,1,0.975609756097561,1.0,0,52.93333333333333,1.0,0,1761910128,1761910128,0,1,0,0,4,0,1782,1,0,0,0,0,1,1,1,0,0,0,0
208033357,1091500,Cyberpunk 2077,bombing,recent_all,"cant play, crashes too much after update",40,7,0.0,0.025,0,0,0,1,0,0.2,0.2,0,0,0,1,0.0,1,1,0,0,2,0,97.65,0.45,97.73333333333333,0,1,1,1,0.40962621607782895,0.004604365620736698,0,97.73333333333333,2.0,1,1761905056,1761905056,0,1,0,0,3,0,1782,1,0,0,0,0,0,1,1,0,0,0,0
208032726,1091500,Cyberpunk 2077,bombing,recent_all,"still haven't played the game, do yourself a favor and get it.",62,12,0.0,0.03225806451612903,0,0,0,1,0,-0.4,0.4,1,0,0,0,0.0,0,1,0,0,16,168,255.75,32.2,255.75,0,0,0,0,0.24242424242424243,0.12590420332355817,0,1.5223214285714286,0.09523809523809523,1,1761904274,1761904274,0,1,0,0,1,0,1782,0,0,0,0,0,0,0,1,0,0,0,0
208031971,1091500,Cyberpunk 2077,bombing,recent_all,"cant beat story, too busy killing civilian npcs",47,8,0.0,0.02127659574468085,0,0,0,1,0,0.1,0.3,1,0,0,0,0.0,0,0,0,0,5,106,159.4,3.95,159.4,0,0,0,0,0.2948557089084065,0.02478042659974906,0,1.5037735849056604,0.04716981132075472,1,1761903336,1761903336,0,1,0,0,1,0,1782,0,0,0,0,0,0,0,1,0,0,0,0
208030599,1091500,Cyberpunk 2077,bombing,recent_all,"Got a job, fucked it up, fell in love with a hot headed, nomad. 10/10 would get a brain parasite again.",103,21,0.009708737864077669,0.04854368932038835,0,0,0,1,0,0.05000000000000001,0.7166666666666667,1,0,0,0,0.0,0,0,1,1,1,0,700.0166666666667,0.0,700.0166666666667,0,1,1,1,0.14713935382490895,0.0,0,700.0166666666667,1.0,1,1761901615,1761901615,0,1,0,0,4,0,1782,1,0,0,1,0,0,1,1,0,0,0,0
208027660,1091500,Cyberpunk 2077,bombing,recent_all,"THE BEST GAME I HAVE EVER PLAYED

In my opinion, this is a game you could come back to hundreds of times and still love. I've yet to try everything and i've totalled almost 550 hours across platforms. The world is beautiful, the combat is fun and can be hectic (especially with mods) and the dialogue is written very well. I'll admit, it has it flaws and it objectively isn't the best game in recent times but to the people who are interested it is insanely good. 

Overall, this game is something i can easily say i adore and want to support as much as possible. BUY IT",574,108,0.0627177700348432,0.0156794425087108,0,0,0,1,0,0.19122807017543858,0.45175438596491224,1,0,0,2,0.0,2,0,1,0,4,27,63.516666666666666,22.683333333333334,72.28333333333333,0,1,0,0,9.036998163211756,0.3138113903620014,0,2.6771604938271603,0.14814814814814814,1,1761897610,1761897610,0,1,0,0,2,0,1782,1,0,0,0,0,0,0,1,0,0,0,0
208026170,1091500,Cyberpunk 2077,bombing,recent_all,Good,4,1,0.25,0.0,0,0,0,1,0,0.7,0.6000000000000001,1,0,0,0,0.0,0,0,0,0,1,47,99.56666666666666,0.03333333333333333,99.56666666666666,0,1,0,0,0.040174087713424844,0.00033478406427854036,0,2.1184397163120567,0.02127659574468085,1,1761895450,1761895450,0,1,0,0,3,0,1782,1,0,0,0,0,1,0,1,0,0,0,0
208023973,1091500,Cyberpunk 2077,bombing,recent_all,Game is great. Needs profanity filter. And get rid of the trans bs with Claire.,79,15,0.05063291139240506,0.0379746835443038,0,0,0,1,0,0.2,0.575,0,2,0,0,1.0,2,1,0,0,6,700,108.9,57.266666666666666,127.46666666666667,0,0,0,0,0.7254361799816345,0.44926778242677823,0,0.1820952380952381,0.008571428571428572,1,1761892210,1761892210,0,1,0,0,0,0,1782,0,0,0,0,0,0,0,0,0,0,0,0
208023814,1091500,Cyberpunk 2077,bombing,recent_all,DIldo is a weapon 10/10,23,5,0.08695652173913043,0.0,0,0,0,1,0,0.0,0.0,1,0,0,0,0.0,0,0,1,1,62,122,49.666666666666664,12.266666666666667,50.766666666666666,0,0,0,0,0.46308724832214765,0.2416283650689429,0,0.416120218579235,0.5081967213114754,1,1761891988,1761891988,0,1,0,0,2,0,1782,0,0,0,1,0,0,0,1,0,0,0,0
208021450,1091500,Cyberpunk 2077,bombing,recent_all,"8/10
The best unfinished game money can buy",43,8,0.023255813953488372,0.0,0,0,0,1,0,0.3,0.35,1,2,0,0,1.0,2,0,0,0,5,27,112.75,0.0,112.75,0,0,0,0,0.38137472283813745,0.0,0,4.175925925925926,0.18518518518518517,1,1761888660,1761888660,0,1,0,0,0,0,1782,0,0,0,0,0,0,0,0,0,0,0,0
208020799,1091500,Cyberpunk 2077,bombing,recent_all,"Originally played on PS5 on launch and battled with the bugs. Now it's fully fleshed out with a great DLC. Visually stunning, versatile combat system and great story.",166,28,0.04819277108433735,0.024096385542168676,0,0,0,1,0,0.61875,0.8125,1,1,0,0,1.0,1,0,0,0,12,88,94.98333333333333,9.35,95.88333333333334,0,0,0,0,1.7476750307071416,0.09751434034416825,0,1.0895833333333333,0.13636363636363635,1,1761887760,1761887760,0,1,0,0,0,0,1782,0,0,0,0,0,0,0,0,0,0,0,0
208020675,1091500,Cyberpunk 2077,bombing,recent_all,"[h1]A+++ Must Play[/h1]

I've played this on PS4, PS5, and now I can say I've played it on Steam. Am I obsessed? Mad? Have more money than sense? Perhaps. But just like those old ads about how Snickers satisfies, this game well and truly satisfies.

Cherami Leigh voices the female version of the main character, and Keanu Reeves voices the antagonist. I say antagonist, not villain. That is someone else. But between these two, I feel like Cyberpunk is brought to life like no other game has for me in the past. Apparently Keanu liked the role so much he asked for more. Cherami's voice seems so full of emotion and desperation that I have to pinch myself, tell myself it isn't real. Because it seems so real...

Hand-in-hand with great voice acting is the eye-candy visuals of a 2077 gone mad. The game is chock full of detail! Neon lights, people with body modifications (cyberware), weather effects, streets full of garbage and vending machines, winding confusing roads snaking back on themselves, over and under, merging and separating. Various gangs, corporations, individuals. It's almost a child-like wonder just to look around, marvel at the experience.

Part of the charm of this game is the interactions between V and your antagonist, Johnny Silverhand (Keanu). Through a bizarre set of circumstances you are stuck on a journey through life together, a journey through death. So many magical epiphanies, realisations, sacrifices. The endings hit HARD, but the main game endings are where it is at. While Phantom Liberty has some great endings as well, I don't like the additional 'V' ending.

There's a lot to do in the game. With enough content to rival most RPGs of yesteryear, you'll easily rack up 200 hours or more just to get through everything (a little less for me this time due to 3rd playthrough). There are cars to steal (if you have the dlc), lots of side gigs, various main missions and multiple endings. There are cyberpsychos to subdue, lots of skills to max out, various character builds to explore, and various tactics to take advantage of. Weapons can be upgraded, weapon mods can be upgraded - even your cyberware can be upgraded and enhanced with modifiers, which you get some limited control over if you build your character right.

Play styles vary from pistols, to machine guns, snipers, shotguns, revolvers, or even blunt weapons, or swords... you can even forego combat altogether and try to get through the game using just your cyberdeck, and stealth takedowns. 

Additional features (this is by no means all of them) include slow motion buffs, monowires, gorilla claws, or even overclocking your cyberware, and even smart weapons that can fire homing shots. 

There are so many options of how to play the game that there is sure to be something for everyone. And with no achievements being difficulty-specific, it doesn't matter what you use. Everything is effective.


But are there any negatives? Any hitches or problems?

I've found extended play sessions can cause the game to hang and close, so perhaps there's a memory leak. Occasionally there would be loot issues, for example weapons stuck under destroyed vehicles, I once had a policeman standing half in the pavement but this had no effect on anything. Also I feel I should caution against driving super fast - depends on your settings and rig of course, but you might put unnecessary strain on your system as the game struggles to keep loading textures and objects. Best thing to do is only max your settings for photo mode.

Sadly there isn't much in the way of 3rd-person cutscenes, so no matter how pretty or cool you make your protagonist, you won't see him or her much. Some endings will let you see your V talk, show emotions. Motorbikes are a good idea if you want to see your toon. Also, photo mode is kind of restrictive - most story moments would not let the camera free from 1st person view, so that is a bit of a let down.


As an overall experience, and taking into account replayability, Cyberpunk 2077 is an overwhelming success. Even the few problems you might encounter are miniscule when weighed against the sheer enjoyment the game has to offer.

Final warning though, if you don't like swearing then this game might not be for you :(

;)",4256,730,0.019971804511278196,0.024906015037593984,1,5,0,15,0,0.06921142488002953,0.49844038390550016,1,8,0,0,1.0,8,0,0,1,139,0,194.48333333333332,39.13333333333333,194.65,0,0,1,0,21.88362327534493,0.20104460998373147,0,194.65,139.0,1,1761887578,1761887927,1,1,0,0,2,0,1782,0,0,0,1,0,0,1,0,0,0,0,0
208017023,1091500,Cyberpunk 2077,bombing,recent_all,"I mean the game is just unbelievable, and Phantom Liberty is a must get. If you have a high end system and an oled monitor, your jaw will be on the floor.",154,32,0.025974025974025976,0.025974025974025976,0,0,0,1,0,-0.200625,0.656875,1,0,0,0,0.0,0,1,0,0,16,0,212.05,72.18333333333334,212.05,0,0,1,0,0.7262438104220702,0.3404071366816003,0,212.05,16.0,1,1761882768,1761882768,0,1,0,0,2,0,1782,0,0,0,0,0,0,1,1,0,0,0,0
49234616,1006510,Devotion,bombing,recent_all,"Chinese people didn't like it 'cuz this game practices the freedom of speech that mildly taunted the leader of China, Xi.
By the way in Taiwan we have full liberty in regards of politics and any other occasion of basic human right which the Chinese don't, they even ban ""steam game"" on their search engine. Which again beats American enterprise by government manipulated monopoly.",380,64,0.021052631578947368,0.013157894736842105,0,0,0,1,0,0.0040043290043289955,0.2714285714285714,1,1,0,0,1.0,1,0,0,0,4,219,6.333333333333333,0.0,6.333333333333333,0,1,0,0,60.0,0.0,0,0.0289193302891933,0.0182648401826484,0,1551121067,1551121109,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
49234117,1006510,Devotion,bombing,recent_all,"I don't recommend this game. I don't care about political, but they should not hide those insult in the game. If they wanna insult any one, just say it. Try to earn money from the people you are trying to insult, this is truly disgusting.",238,45,0.01680672268907563,0.029411764705882353,0,0,0,1,0,-0.45,0.475,0,6,2,0,0.75,8,0,0,0,1,0,0.6833333333333333,0.0,0.8833333333333333,0,1,1,1,348.2926829268293,0.0,1,0.8833333333333333,1.0,0,1551118850,1551118850,0,1,0,0,4,1,1,1,1,1,0,0,0,1,0,0,0,0,0
49233565,1006510,Devotion,bombing,recent_all,"Deep describing of native Taiwan culture of 1980's. The atomsphere in the game is fulled of myth , horror and sorrow.

Broken family relationship resulted from Superstition is incredibly depicted. 

This game is criticized by China gamer just due to make fun of Xi-JingPing. Regardless of this, this game is  awesome!!!",319,51,0.034482758620689655,0.02821316614420063,3,0,0,3,0,0.052777777777777764,0.4972222222222222,1,3,0,0,1.0,3,0,0,0,1,0,0.9,0.0,1.1166666666666667,0,1,1,1,354.44444444444446,0.0,1,1.1166666666666667,1.0,0,1551116468,1551116468,0,1,0,0,4,1,1,1,1,1,0,0,0,1,0,0,0,0,0
49233352,1006510,Devotion,bombing,recent_all,"Well at the risk of this review getting buried during the review-bomb/controversy. I still have to say it... this game, ""Devotion,"" is ACTUALLY amazing. 

If I can give a surface level description of this game, think of ""Layers of Fear"" and the pros and cons of that game; but with a more compelling and tragic story.  In the very least it has an actual ending. And the build up to that ending was... *sniffles*... lets just say after playing the game I had to get up from my computer to walk around, contemplating life and it's frailties. 

I enjoyed ""Layers of Fear"" so I can look past some of the cons in that one, like it being a 'walking sim.' However the only downside, for me personally, is that in the game you walk pretty slowly (there isn't a quicker pace/jog button). 

It is also important to note that this game is 2 to 3 hours long, which is fine. The game was as long as it needed to be to tell its story.

If you have time to burn or it's near Halloween, I fully recommend  this walk into the depths of despair that is ""Devotion.""",1046,197,0.027724665391969407,0.027724665391969407,0,0,0,5,0,-0.06347222222222222,0.5216666666666668,1,4,0,0,1.0,4,0,1,0,5,0,2.933333333333333,0.0,2.933333333333333,0,0,1,1,356.5909090909091,0.0,0,2.933333333333333,5.0,0,1551115537,1551115941,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
49233306,1006510,Devotion,bombing,recent_all,"It's not a political satire nor a boring propaganda. RedCandleGames merely want to tell us a story about a broken family.
In the end, you may find out the truth.

---[Graphics]---
☑ Beautiful old-fashioned apartment in Taiwan (travel recommend)
☐ Good
☐ Decent
☐ Bad
☐ Can't see anything

---[Gameplay]---
☐ Dynasty Warriors
☑ Can't beat the phantom
☐ Good
☐ Normal
☐ Bad

---[Audio]---
☐ Eargasm
☑ Very good (OST recommend)
☐ Good
☐ Not too bad
☐ Bad
☐ Earrape

---[Audience]---
☐ Kids
☐ Teens
☑ Adults
☐ Happy Tree Friends
☐ Everyone

---[Difficulity]---
☐ Just press A
☐ Easy
☑ Escape Room (Not too hard)
☐ Normal
☐ Difficult
☐ Dark Souls

---[Game Time]---
☐ Long enough for a cup of tea
☑ Short (A horror film)
☐ Average
☐ Long
☐ To infinity and beyond

---[Price]---
☐ Priceless
☑ Worth the price
☐ If u have some spare money left
☐ Not recommended
☐ You can just burn your money

---[Bugs]---
☐ Never heard of
☑ Don't get one
☐ Can get annoying
☐ Assassin's Creed: Unity
☐ Get a bug spray or a flamethrower

---[Censorship]---
☐ Never heard of
☑ The almighty-heavenly country you-know-what banned this game
☐ Europe
☐ America
☐ Africa
☐ Asia
☐ Antarctica


OMG, This game suddenly no longer available in the store, too scary to sleep!",1241,226,0.06607574536663981,0.0064464141821112,1,0,0,11,0,-0.03666666666666666,0.5726576576576575,1,5,0,0,1.0,5,0,0,0,3,0,3.35,0.0,3.35,0,1,1,1,370.44776119402985,0.0,0,3.35,3.0,0,1551115376,1551124768,1,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0
49233276,1006510,Devotion,bombing,recent_all,"Great game from Taiwan!
It realistically shows old apartment and some tradition culture in Taiwan.
My friend even began to scare his apartment door after watching me playing this game.",184,30,0.02717391304347826,0.016304347826086956,1,0,0,1,0,0.0,0.4375,1,5,1,0,0.8333333333333334,6,0,0,0,1,0,4.45,0.0,4.616666666666666,0,1,1,1,41.348314606741575,0.0,0,4.616666666666666,1.0,0,1551115221,1551115221,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0
49233002,1006510,Devotion,bombing,recent_all,"I've played Detention before and i was told to try this one out, have to say, it isn't scary, but its a beautiful story and it made me tear up by the end,  amazing art style and music. 
Definitely will keep an eye on future releases from you guys.

[spoiler] And Xi Jinping should chill a bit ahah[/spoiler]
",308,58,0.01948051948051948,0.01948051948051948,0,0,0,2,0,0.19,0.705,1,4,0,0,1.0,4,0,1,0,1,0,1.6833333333333333,0.0,7.55,0,1,1,1,182.97029702970298,0.0,1,7.55,1.0,0,1551114225,1551114225,0,1,0,0,3,1,1,1,0,1,0,0,0,1,0,0,0,0,0
49232981,1006510,Devotion,bombing,recent_all,Nice game,9,2,0.1111111111111111,0.0,0,0,0,1,0,0.09999999999999998,0.7,1,2,0,0,1.0,2,0,0,0,1,0,2.216666666666667,0.0,2.216666666666667,0,1,1,1,4.060150375939849,0.0,0,2.216666666666667,1.0,0,1551114132,1551114132,0,1,0,0,3,1,1,1,0,0,0,0,1,1,0,0,0,0,0
49232932,1006510,Devotion,bombing,recent_all,definitely the scariest shit i've ever played,45,7,0.0,0.0,0,0,0,1,0,-0.1,0.65,1,1,0,0,1.0,1,0,0,0,13,0,2.75,0.0,4.1,0,0,1,0,16.363636363636363,0.0,0,4.1,13.0,0,1551113887,1551113887,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
49231820,1006510,Devotion,bombing,recent_all,"not as horror as i expected, but still a good game.

If the game can last longer, it would worth much more.",107,22,0.009345794392523364,0.037383177570093455,0,0,0,2,0,0.0857142857142857,0.3523809523809524,1,4,0,0,1.0,4,0,0,0,12,0,3.3,0.0,11.783333333333333,0,0,1,0,32.42424242424243,0.0,0,11.783333333333333,12.0,0,1551109360,1551109360,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
49231297,1006510,Devotion,bombing,recent_all,"This story is purely fictional. Any resemblance to actual individuals or events are coincidental.

本故事纯属虚构，如有雷同，纯属虚构",116,15,0.017241379310344827,0.017241379310344827,0,0,0,2,17,0.0,0.175,1,5,1,0,0.8333333333333334,6,0,0,0,2,0,3.933333333333333,0.0,3.966666666666667,0,1,1,1,29.491525423728817,0.0,0,3.966666666666667,2.0,0,1551107442,1551107442,0,0,0,0,3,1,1,1,0,0,0,0,0,1,0,0,1,1,0
49230530,1006510,Devotion,bombing,recent_all,I don't care about review bombing.,34,6,0.029411764705882353,0.029411764705882353,0,0,0,1,0,0.0,0.0,1,10,0,0,1.0,10,0,0,0,24,0,0.5333333333333333,0.0,0.7166666666666667,0,0,1,0,63.75,0.0,1,0.7166666666666667,24.0,0,1551104613,1551104613,0,1,0,0,3,1,1,0,1,1,0,0,0,1,0,0,0,0,0
49229796,1006510,Devotion,bombing,recent_all,It is very interesting. the scenes and music are touched and thrilled.,70,12,0.014285714285714285,0.02857142857142857,0,0,0,1,0,0.625,0.675,1,4,0,0,1.0,4,0,0,0,1,0,2.5833333333333335,0.0,17.75,0,1,1,1,27.096774193548384,0.0,0,17.75,1.0,0,1551101799,1551101799,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0
