review_id,game_name,rule_anomaly_score,near_incident,days_from_incident,user_playtime_at_review_hours,user_num_reviews,user_num_games,review_votes_up,review_votes_funny,review_steam_purchase,review_received_for_free,expected_anomalies,review_text,anomaly_type,confidence
207736595,Hades,5,0,999,13.8,4,0,0,0,1,0,normal,ITS PEAKINGTON,normal,medium
208208570,Apex Legends,5,0,2460,6.1,2,1,0,0,0,1,bots|paid,"Loaded game
crashes
load game
crashes
load game, start a game, drop at hot zone. die to 3 stack of preds. 
game crashes
break something
",paid,low
208176399,Apex Legends,5,0,2460,883.6166667,1,0,0,0,0,0,bots|paid,t,bots,low
208181515,Apex Legends,5,0,2460,412.7833333,2,0,0,0,0,0,bots|paid,6.76768E+15,bots,low
208182852,Apex Legends,5,0,2460,291.8,2,2,0,0,0,1,bots|paid,"Love the game, matchmaking could improve but overall really good for free game.",normal,high
208184045,Apex Legends,5,0,2460,4.266666667,1,0,0,0,0,0,bots|paid,very nice,paid,medium
208265418,Grand Theft Auto V,5,0,3062,28.98333333,3,0,0,0,1,1,bombing,really coo,normal,medium
208273272,Grand Theft Auto V,5,0,3062,412.1666667,2,0,0,0,0,0,bombing,I love it :),normal,high
208338507,Counter-Strike 2,5,0,766,47.55,1,4,0,0,0,0,bots|bombing,PEAK.,normal,high
208334634,Counter-Strike 2,5,0,766,501.55,1,0,0,0,0,0,bots|bombing,Best Game,normal,high
208242556,Grand Theft Auto V,5,0,3062,184.3166667,1,0,0,0,1,1,bombing,god,normal,high
208194372,Apex Legends,5,0,2460,994.8166667,1,0,0,0,0,0,bots|paid,clunky game ngl,normal,high
208325531,Counter-Strike 2,5,0,766,5.916666667,1,0,0,0,0,1,bots|bombing,great but not if you dont understand bullet travel and spray,normal,high
208159332,Grand Theft Auto V,5,0,3061,530.1,3,0,0,0,1,1,bombing,i was blown up,normal,high
208165554,Grand Theft Auto V,5,0,3061,29.9,1,2,0,0,1,0,bombing,NOTHING,normal,medium
208168445,Grand Theft Auto V,5,0,3061,9.95,1,0,0,0,1,0,bombing,ZZZZ,normal,medium
208326970,Counter-Strike 2,5,0,766,281.85,2,1,0,0,0,0,bots|bombing,"best game
",normal,medium
208323754,Counter-Strike 2,5,0,766,1158.3,1,0,0,0,0,0,bots|bombing,no,normal,medium
208335116,Counter-Strike 2,5,0,766,20.48333333,1,0,0,0,0,0,bots|bombing,"کیری
",bots,high
208333345,Counter-Strike 2,5,0,766,359.7666667,1,0,0,0,1,1,bots|bombing,Best game ever,normal,high
208202008,Apex Legends,5,0,2460,10.8,1,0,0,0,0,0,bots|paid,bad,normal,medium
208202241,Apex Legends,5,0,2460,2536.683333,1,0,0,0,0,1,bots|paid,Apex is difficult to master but satisfying movement and gun play make the game worth it.,normal,high
208204626,Apex Legends,5,0,2460,5070.733333,1,0,0,0,0,1,bots|paid,"fun game addicting lots of nuance to learn to get better honesty not beginner friendly in this late of the game but MMR ""Should""help negate that",normal,high
208208161,Apex Legends,5,0,2460,324.55,5,0,0,0,0,0,bots|paid,EA is garbage,bombing,medium
208208267,Apex Legends,5,0,2460,49.33333333,1,0,0,0,0,1,bots|paid,Great game. Hard to begin with but worth the effort,normal,high
208330324,Counter-Strike 2,5,0,766,4921.1,1,0,0,0,0,0,bots|bombing,Its хуйня ебаная,,
208331108,Counter-Strike 2,5,0,766,27.13333333,1,0,0,0,0,0,bots|bombing,"awesome
",,
207898878,Palworld,5,0,648,32.08333333,1,0,0,0,1,0,paid|bots,ITS PEAK,,
208266475,Helldivers 2,5,0,545,12.6,17,0,0,0,0,0,bombing,FOR DEMOCRACY!!!,,
207971905,Apex Legends,5,0,2458,372.6,1,0,0,0,0,0,bots|paid,ok game,,
207978170,Apex Legends,5,0,2458,23.55,1,0,0,0,0,0,bots|paid,fun,,
207935381,Apex Legends,5,0,2457,83.58333333,2,0,0,0,0,0,bots|paid,no,,
208260211,Call of Duty: Modern Warfare II,5,0,1099,23.81666667,2,0,0,0,1,0,bombing|paid,GG,,
208267744,Call of Duty: Modern Warfare II,5,0,1099,13.08333333,1,0,0,0,0,0,bombing|paid,"kood
",,
207678753,Fallout 76,5,0,2535,0.383333333,4,0,0,1,1,0,bombing,decent!,,
207931631,Palworld,5,0,648,92.43333333,1,2,0,0,1,1,paid|bots,highly recommend game play with friend and have fun,,
207972723,Palworld,5,0,649,113.0333333,3,0,2,0,0,0,paid|bots,I LOVE BALLS,,
208329478,Counter-Strike 2,5,0,766,1899.866667,1,2,0,0,0,0,bots|bombing,".
",,
208329513,Counter-Strike 2,5,0,766,142.8,1,2,0,0,1,0,bots|bombing,BEST GAME,,
208330222,Counter-Strike 2,5,0,766,34.1,1,0,0,0,1,1,bots|bombing,easy to gamble 5/5,,
208325146,Counter-Strike 2,5,0,766,20.7,1,0,0,0,0,0,bots|bombing,good game,,
207770576,Hades,5,0,999,158.1166667,4,0,0,0,0,0,normal,Highly recommendable game. Why is everyone hot tho?,,
208238933,Apex Legends,5,0,2461,1.216666667,1,0,0,0,0,0,bots|paid,this game has gone down hill a lot.,,
208324478,Counter-Strike 2,5,0,766,9.233333333,2,0,0,0,0,0,bots|bombing,It is really fun,,
208145102,Grand Theft Auto V,5,0,3061,112.7,1,0,0,0,1,0,bombing,GOOD,,
208156935,Grand Theft Auto V,5,0,3061,39.25,3,0,0,0,1,0,bombing,OK,,
208321938,Counter-Strike 2,5,0,766,201.8333333,1,0,0,0,0,0,bots|bombing,bad.,,
208252804,Apex Legends,5,0,2461,80.81666667,2,0,0,0,0,1,bots|paid,"teamates will almost always be worse than you, and you'll have to babysit them. sometimes you get good teamates though. play with friends..",,
208258754,Apex Legends,5,0,2461,4.583333333,1,0,0,0,0,0,bots|paid,cpp;,,
208030000,ELDEN RING,5,0,1340,17.4,2,0,0,0,0,0,bombing,"This game is so Good that after playing for like 600 hours on a cracked version I had to buy and complete it.
10/10",,
208038971,ELDEN RING,5,0,1340,283.9333333,8,0,0,0,0,0,bombing,Masterpiece,,
208212149,Apex Legends,5,0,2460,175.8166667,1,0,0,0,0,0,bots|paid,Two thumbs up!,,
208143618,Grand Theft Auto V,5,0,3061,3.483333333,2,0,0,0,1,1,bombing,i like these game,,
208240766,Rust,5,0,2527,20.8,3,0,0,0,0,0,bots,good game,,
208320162,Counter-Strike 2,5,0,766,6,1,3,0,0,0,1,bots|bombing,gud,,
208080660,Palworld,5,0,650,1.866666667,54,0,0,0,0,0,paid|bots,dih,,
207675928,Fallout 76,5,0,2535,192.8166667,1,0,0,0,0,0,bombing,,,
208281419,Call of Duty: Modern Warfare II,5,0,1099,20.31666667,1,0,0,0,0,0,bombing|paid,its fiire,,
208281667,Call of Duty: Modern Warfare II,5,0,1099,4.483333333,2,0,0,0,0,0,bombing|paid,Sucks,,
208325968,Dota 2,5,0,884,708.8,1,0,0,0,0,0,bots,shit game,,
208331790,Dota 2,5,0,884,126.6666667,1,0,0,0,0,0,bots,Noice,,
208335862,Dota 2,5,0,884,12.51666667,2,1,0,0,0,0,bots,8,,
208336123,Dota 2,5,0,884,5679.483333,2,0,0,0,0,0,bots,eu so mayurerz,,
208076727,Grand Theft Auto V,5,0,3060,45.33333333,1,0,0,0,1,0,bombing,COOL,,
208318343,Counter-Strike 2,5,0,766,77.41666667,1,0,0,0,0,0,bots|bombing,"SHIT GAME, OKAYING AGAINST THE BIGGEST VIRGINS EVERYTIME I TOUCH THIS GAME 
",,
208318653,Counter-Strike 2,5,0,766,10.81666667,1,0,0,0,0,0,bots|bombing, best game ever,,
208318795,Counter-Strike 2,5,0,766,3.066666667,2,0,0,0,0,0,bots|bombing,it good,,
207822633,Hades,5,0,999,30.51666667,1,0,0,0,0,0,normal,W game,,
208022595,ELDEN RING,5,0,1340,8.35,2,0,0,0,0,0,bombing,sword,,
208287329,Apex Legends,5,0,2461,0.833333333,7,43,0,0,0,0,bots|paid,existe,,
208287707,Apex Legends,5,0,2461,667.5166667,3,25,0,0,0,0,bots|paid,GREAT GAME,,
208289606,Apex Legends,5,0,2461,25.46666667,3,0,0,0,0,0,bots|paid,very skibaty team,,
208291391,Apex Legends,5,0,2461,204.05,3,0,0,0,0,0,bots|paid,Teammates are bots,,
208318997,Counter-Strike 2,5,0,766,264.15,1,3,0,0,0,1,bots|bombing,Game,,
208316010,Counter-Strike 2,5,0,766,10.58333333,1,0,0,0,1,1,bots|bombing,.,,
208308609,Apex Legends,5,0,2461,309.4166667,1,0,0,0,0,0,bots|paid,hello,,
208252671,Rust,5,0,2527,4.283333333,1,0,1,0,0,0,bots,"SIGMA GAME
",,
208314729,Dota 2,5,0,884,6564.95,1,0,0,0,0,0,bots,Great game,,
207967591,Grand Theft Auto V,5,0,3059,16.15,1,0,0,0,1,1,bombing,sexy,,
207968852,Grand Theft Auto V,5,0,3059,456.6166667,1,0,0,0,1,0,bombing,EVERYTHING,,
208317512,Dota 2,5,0,884,28.21666667,3,0,0,0,0,0,bots,3123,,
208304155,Dota 2,5,0,883,1464.4,3,0,0,0,0,0,bots,нет,,
208316384,Counter-Strike 2,5,0,766,1077.933333,1,0,0,0,1,0,bots|bombing,A,,
208317386,Counter-Strike 2,5,0,766,66.21666667,1,0,0,0,0,0,bots|bombing,"you like
",,
208004867,Grand Theft Auto V,5,0,3059,120.5833333,2,0,0,0,0,0,bombing,good,,
208313768,Apex Legends,5,0,2462,0.4,5,0,0,0,0,0,bots|paid,"ERROR
The client is not running the anti-cheat, or has failed the anti-cheat authentication 
Alright, at least i know there are tons of cheaters in this game which the anti cheat is broken as fu3k, rEsPaWn & eA are keep breeding poisonous insects
💩💩💩💩💩💩💩💩💩💩💩💩",,
208315408,Apex Legends,5,0,2462,832.1666667,1,0,0,0,0,0,bots|paid,ITS A NICE GAME BETTER THAN COD AND THE REST NGL,,
208280130,Apex Legends,5,0,2461,211.9166667,4,18,0,0,0,0,bots|paid,NICE,,
208283552,Apex Legends,5,0,2461,14.93333333,2,0,0,0,0,0,bots|paid,.,,
208012608,Grand Theft Auto V,5,0,3059,8.45,3,0,0,0,1,0,bombing,Yes,,
208017831,Grand Theft Auto V,5,0,3059,14.33333333,1,0,0,0,1,0,bombing,BEST,,
207941109,Apex Legends,5,0,2457,12.48333333,1,0,0,0,0,0,bots|paid,dog water,,
207942147,Apex Legends,5,0,2457,1000.183333,1,0,0,0,0,0,bots|paid,If you like sanity please dont play it. 10/10 would recommend,,
207904528,Apex Legends,5,0,2457,6,3,0,0,0,0,0,bots|paid,fell off ngl,,
207919121,Apex Legends,5,0,2457,6.4,1,0,0,0,0,0,bots|paid,Love it,,
207919999,Apex Legends,5,0,2457,80.55,1,0,0,0,0,0,bots|paid,it is a lot of fun,,
207920549,Apex Legends,5,0,2457,2155.6,1,0,0,0,0,0,bots|paid,..,,
208285058,Call of Duty: Modern Warfare II,5,0,1099,3.233333333,2,0,0,0,0,0,bombing|paid,yes,,
208286261,Call of Duty: Modern Warfare II,5,0,1099,1.35,1,0,0,0,0,0,bombing|paid,"No support! Very glitchy, Cant log into my f account and there is no support from these a holes that only care about making money .... they dont get rid of hackers nothing. in general really BAD",,
208291545,Call of Duty: Modern Warfare II,5,0,1099,0.083333333,3,0,1,0,0,0,bombing|paid,play any other fps trust me,,
207658552,Fallout 76,5,0,2535,148.25,2,0,0,0,0,0,bombing,good game,,
208314804,Counter-Strike 2,5,0,766,0.833333333,1,28,0,0,1,0,bots|bombing,musoro4ka,,
208314945,Counter-Strike 2,5,0,766,548.2333333,2,0,0,0,0,0,bots|bombing,hui,,
207882257,Hades,5,0,999,0.766666667,26,0,0,0,1,0,normal,Good,,
207960747,ELDEN RING,5,0,1340,69.51666667,1,0,0,0,0,0,bombing,awesome!!,,
208336989,Apex Legends,5,0,2462,7.983333333,3,0,0,0,0,1,bots|paid,"shoot people, u get kill. hacker come u die, qeue again, die to hacker. i love this game.",,
208297054,Apex Legends,5,0,2461,0.616666667,14,0,0,0,0,0,bots|paid,"felt like playing a mobile game, tried to do a training bot match, the teammate bots just stood and shot at me for like a solid minute and then followed me so closely they would literally circle around me, horrid shit uninstalled immedietly",,
208304824,Dota 2,5,0,883,2538.75,1,0,0,0,0,0,bots,good game for OG,,
208305358,Dota 2,5,0,883,1076.016667,1,0,0,0,0,0,bots,for close,,
207961133,Grand Theft Auto V,5,0,3059,139.7166667,1,0,0,0,1,1,bombing,god game,,
208034565,Dota 2,5,0,880,3943.85,1,2,0,0,0,0,bots,nice,,
208035245,Dota 2,5,0,880,2717.1,1,0,0,0,0,0,bots,i am pro level,,
208035266,Dota 2,5,0,880,1109.983333,1,0,0,0,0,0,bots, fun game,,
208328460,Apex Legends,5,0,2462,49.41666667,1,0,0,0,0,0,bots|paid,ok,,
208291777,Dota 2,5,0,883,1011.566667,1,0,0,0,0,0,bots,Dead game™️,,
208293665,Dota 2,5,0,883,981.2666667,1,0,0,0,0,0,bots,Very good,,
208294316,Dota 2,5,0,883,31.83333333,1,0,0,0,0,0,bots,Good Game,,
208294401,Dota 2,5,0,883,85.41666667,2,0,0,0,0,0,bots,too myopic,,
208251029,Call of Duty: Modern Warfare II,5,0,1099,10,1,0,0,0,0,0,bombing|paid,"its good
",,
208308571,Call of Duty: Modern Warfare II,5,0,1099,88.05,1,0,0,0,0,0,bombing|paid,very good,,
207887203,Palworld,5,0,648,527,2,0,0,0,0,0,paid|bots,good game,,
207896138,Palworld,5,0,648,6.033333333,4,0,0,0,0,0,paid|bots,okay,,
208272270,Helldivers 2,5,0,545,22.5,2,93,0,0,0,0,bombing,FOR DEMOCRACY,,
208227384,Dota 2,5,0,883,122.35,1,0,0,0,0,0,bots,.02145.356413,,
208228203,Dota 2,5,0,883,239.6166667,1,0,0,0,0,0,bots,тинкер в говне),,
208254174,Cyberpunk 2077,5,0,1785,268.6,3,0,0,0,1,0,bombing,ITS GOOD,,
208301230,Dota 2,5,0,883,1081.166667,1,0,0,0,0,0,bots,Pula,,
208302386,Dota 2,5,0,883,1318.483333,3,0,0,0,0,0,bots,Classic and free,,
208261244,Dota 2,5,0,883,37.4,4,112,0,0,0,0,bots,HENTAI,,
208266728,Dota 2,5,0,883,6966.433333,1,0,0,0,0,1,bots,its a great game but at times it makes you want to kill yourself. this is because your team doesnt listen or your pos 5 go carry build,,
207920205,ELDEN RING,5,0,1339,119.7,62,0,0,0,0,0,bombing,"YES,,, JUST YES",,
208047213,Dota 2,5,0,881,4694.933333,3,0,0,0,0,0,bots,Perfect game ever,,
208048133,Dota 2,5,0,881,3104.433333,1,0,0,0,0,0,bots,BEST GAME FOR DESTROYING YOUR MENTAL CAPACITY,,
208048908,Dota 2,5,0,881,1679.183333,1,0,0,0,0,0,bots,mantab,,
208032506,Dota 2,5,0,880,99.08333333,1,0,0,0,0,1,bots,this game is hell for anyone whether u are beginner or old school,,
208286186,Dota 2,5,0,883,185.3666667,2,0,0,0,0,0,bots,nice game,,
208287136,Dota 2,5,0,883,2203.15,1,0,0,0,0,1,bots,masaya magdota nakaka wala ng stress,,
208014015,Stardew Valley,5,0,999,143.0166667,1,0,0,0,1,0,normal,SO FUN,,
208304683,Dota 2,5,0,883,407.15,1,1,0,0,0,0,bots,Мммм Дота,,
208203500,Dota 2,5,0,882,3611.183333,1,10,0,0,0,0,bots,ASDA,,
208207623,Dota 2,5,0,882,429.8,3,0,0,0,0,0,bots,This is life. Shh.,,
207677462,ELDEN RING,5,0,1336,0.25,3,5,1,0,0,1,bombing,Favourite game in existence and One of the best soulsbornes - souls alikes,,
208249188,Dota 2,5,0,883,148.85,2,0,0,0,0,0,bots,Эдмркжз уут,,
208005723,Stardew Valley,5,0,999,294.3,2,0,0,0,0,0,normal,best game ever,,
208010032,Stardew Valley,5,0,999,39.13333333,1,0,0,0,1,1,normal,iz sew guud,,
208010294,Stardew Valley,5,0,999,85.13333333,2,0,0,0,1,0,normal,GREAT,,
208000921,Stardew Valley,5,0,999,47.9,1,0,0,0,1,0,normal,GREAT GAME,,
208064071,Dota 2,5,0,881,122.6333333,1,0,0,0,0,0,bots,Much better if they let players vent the frustration on the game 10/100 all the old playa will be back :D,,
208038198,Dota 2,5,0,880,688.2333333,1,0,0,0,0,0,bots,-,,
208038221,Dota 2,5,0,880,4261.3,1,0,0,0,0,0,bots,I REALLY LOVE THIS GAME,,
208042005,Dota 2,5,0,880,1500.366667,4,0,0,0,0,0,bots,its good i guess,,
207911878,ELDEN RING,5,0,1339,43.7,1,17,0,0,0,0,bombing,PEAK,,
208220317,Dota 2,5,0,882,1003.883333,1,0,0,0,0,0,bots,...,,
208223476,Dota 2,5,0,882,3037.1,1,0,0,0,0,0,bots,GOD Tier Game (DON'T PLAY IT!),,
208226427,Dota 2,5,0,883,922.3333333,2,0,0,0,0,0,bots,Хорошая игра,,
208066544,Dota 2,5,0,881,2282.283333,1,0,0,0,0,0,bots,good game,,
208068779,Dota 2,5,0,881,6.883333333,1,0,0,0,0,0,bots,"nice
",,
207853141,ELDEN RING,5,0,1338,55.26666667,9,0,0,0,0,0,bombing,YOU DIED,,
208072614,Dota 2,5,0,881,1005.15,2,0,0,0,0,0,bots,good,,
208079722,Dota 2,5,0,881,1725.2,1,0,0,0,0,0,bots,asd,,
207950507,Stardew Valley,5,0,999,113.7833333,2,0,0,0,1,0,normal,AMAZING,,
208200654,Dota 2,5,0,882,2191.9,1,0,0,0,0,0,bots,cool,,
208230877,Dota 2,5,0,883,79.56666667,1,0,0,0,0,0,bots,good,,
208234758,Dota 2,5,0,883,2060.516667,1,0,0,0,0,0,bots,good game,,
208235901,Dota 2,5,0,883,3850.6,1,0,0,0,0,0,bots,bad,,
208237091,Dota 2,5,0,883,279.8666667,1,0,0,0,0,0,bots,.....,,
208059669,Dota 2,5,0,881,2929.8,2,0,0,0,0,0,bots,говно ебаное,,
208063838,Dota 2,5,0,881,2093.166667,1,0,0,0,0,0,bots,nice,,
208259564,Rust,5,0,2527,48.28333333,1,0,0,0,1,0,bots,VERY FUN,,
208264455,Rust,5,0,2527,4.25,3,0,0,0,0,1,bots,"зашел на сервер будки нету
ушел с сервера будки нету
зашел на другой сервер будки нету
удалил игру будки нету
вырос стал состоятельным человеком нефтяником а будки так и нет
",,
208202793,Dota 2,5,0,882,190.6166667,1,1,0,0,0,0,bots,🔥,,
208133301,Dota 2,5,0,882,2598.4,1,0,0,0,0,0,bots,lza,,
